date,food,count
12/06/12,nestle,14
30/07/13,meat,340
21/12/12,corn,222
31/03/12,bread,476
12/08/12,sugarcane,2
16/06/14,bread,476
01/12/13,soya,12
03/09/14,chese,1
21/02/12,whisky,77
08/04/14,farina,10
06/09/14,ham,388
12/12/12,pastrami,5
31/07/13,gluten,47
15/03/14,soja,52
23/05/12,cream,1507
25/02/12,sugar,356
17/03/12,salt,154
10/04/12,oxen,1
10/09/14,cow,133
14/12/12,cola,666
02/12/12,tea,1367
10/06/14,cookie,413
24/10/11,sardine,5
12/11/11,oyster,27
18/02/13,carp,19
25/11/11,whisky,85
11/10/11,herring,3
12/02/13,tea,1572
11/05/12,boeuf,4
02/09/12,cream,1191
11/09/12,gatorade,113
28/10/13,beef,395
12/11/12,feta,15
15/05/12,nestle,8
05/11/12,salt,271
02/07/14,butter,329
27/09/12,sardine,6
16/12/12,yogurt,114
14/06/12,kefir,1
22/10/11,tea,687
25/06/12,buttermilk,1
26/02/13,dinner,2169
07/10/13,bread,479
29/11/13,milk,427
04/05/13,buttermilk,7
08/06/13,yogurt,160
23/02/12,ravioli,5
26/02/13,ricotta,7
02/12/12,biofuel,5
03/04/14,chese,1
21/10/11,syrup,53
14/02/12,meal,726
27/11/12,roquefort,2
14/01/12,mozzarella,16
19/10/13,tea,1353
25/03/13,parmesan,11
02/06/14,parmesan,9
17/01/13,edam,1
31/10/12,meals,146
06/04/13,oyster,38
24/08/12,poultry,5
15/01/12,ethanol,9
30/08/13,colby,20
07/05/14,biofuel,1
24/12/12,cheshire,33
18/01/13,yogurt,149
21/07/13,potato,195
25/09/14,potatos,1
26/10/12,oat,10
10/02/12,romano,27
25/01/13,ravioli,17
19/07/13,pimento,2
21/04/14,nestle,32
04/06/13,beer,1668
28/11/13,flour,45
24/12/12,cola,568
01/02/12,noodles,193
19/08/13,coffee,1618
13/02/12,herring,3
26/08/13,feta,11
14/10/13,roquefort,3
27/02/13,syrup,96
26/06/13,cola,767
23/06/12,chicken,1183
03/04/14,coca,188
28/01/12,seafood,94
08/09/12,spud,14
21/09/12,ham,484
20/01/12,potato,122
13/08/12,rice,428
22/11/11,catfish,7
15/04/14,bran,31
27/07/13,feta,22
20/12/12,sugarcane,3
18/08/13,salt,231
29/09/13,kefir,1
29/06/12,kidney,51
22/11/12,yogurt,121
21/01/13,fish,365
03/09/12,cookie,414
25/10/12,farina,8
16/04/14,fish,738
17/03/12,food,3737
27/12/12,potato,111
15/08/14,lunch,1504
06/11/12,food,6027
29/07/13,syrup,76
16/09/14,yogurt,107
07/12/13,colby,17
04/03/14,eggnog,1
25/11/11,ravioli,3
26/02/14,fish,914
07/10/12,sugar,497
05/02/12,breakfast,1475
19/12/12,kine,19
06/04/14,soja,32
21/02/14,eggnog,2
18/08/12,butter,294
04/01/13,seafood,118
12/02/12,scotch,33
23/01/13,soja,39
23/06/14,meat,343
20/06/12,milk,676
08/03/13,soybeans,2
15/07/13,bacon,548
25/11/11,pig,225
04/04/12,brisket,8
20/05/12,pig,280
04/07/13,farina,14
14/07/13,edam,1
21/10/13,sugarcane,3
26/06/13,biofuel,8
19/04/12,herring,8
07/06/12,carp,13
04/05/14,quark,1
07/04/14,barley,71
21/11/12,egg,463
27/03/12,salmon,57
08/08/14,soybeans,2
27/12/13,meat,258
18/01/13,sheep,162
12/08/13,prawn,8
28/06/12,pig,239
14/09/12,cookie,368
05/05/12,poulet,11
01/08/14,chicken,1335
06/09/13,pasta,363
08/03/14,goat,139
30/11/13,cola,630
01/04/14,oat,9
19/09/13,meat,266
10/03/13,sugar,543
29/05/12,flour,31
16/05/12,ravioli,16
31/07/14,seafood,141
18/08/14,biofuel,4
12/05/13,prawn,20
31/05/13,chorizo,41
21/08/14,ham,359
17/05/12,prawn,11
28/02/12,cream,1059
20/03/13,bacon,767
10/05/13,potato,156
24/08/14,sheep,127
09/03/13,ethanol,8
27/04/12,potato,202
04/06/13,ravioli,24
22/10/12,biofuel,2
05/10/13,soybeans,1
24/08/14,poulet,60
01/09/12,chicken,1246
31/01/13,gatorade,111
03/12/12,breakfast,1198
20/10/13,spud,13
19/03/14,buttermilk,3
10/02/14,ham,423
12/01/13,starch,5
24/12/12,provolone,4
08/05/12,prawn,8
27/11/12,salmon,100
09/11/13,salami,17
31/10/12,bread,541
30/01/12,meals,106
02/12/12,pasta,328
05/07/14,noodles,98
16/06/13,flour,18
11/03/14,sugarcane,3
03/07/13,tea,1428
22/01/13,oat,8
02/02/13,quark,6
11/04/12,tenderloin,2
10/02/14,milk,555
24/01/13,pastrami,3
23/11/11,beef,285
15/11/13,boeuf,2
08/05/13,catfish,85
24/06/13,pastrami,2
03/07/12,eggnog,2
24/05/14,catfish,171
21/04/14,ricotta,4
15/11/11,chocolate,1360
28/01/13,foods,241
28/04/12,pig,276
31/10/12,eggnog,23
26/10/13,catfish,87
11/03/12,mozzarella,13
02/05/12,ravioli,15
11/08/14,salami,17
14/05/14,salami,31
09/03/12,seafood,97
03/05/13,foods,237
04/10/12,steak,252
04/12/13,fish,633
21/09/13,meat,227
08/04/12,edam,2
15/09/13,milk,382
27/02/13,foods,312
13/08/14,tenderloin,1
08/03/12,dairy,63
17/09/14,tea,1178
26/08/13,oxen,3
20/09/12,chese,1
21/09/12,flour,27
16/08/12,sirloin,3
18/10/12,gluten,40
05/10/12,bran,27
27/08/14,liver,74
01/03/13,kidney,66
27/08/12,fish,934
27/05/12,sheep,130
24/03/12,goat,70
11/10/12,chorizo,40
14/12/13,meals,104
16/01/12,herring,3
07/02/13,coffee,1718
14/07/12,pork,190
17/08/12,pig,279
12/11/12,sheep,150
15/05/12,gluten,18
04/06/12,sheep,121
23/11/11,prawn,5
22/04/13,beef,157
07/03/13,barley,62
15/05/12,romano,11
27/08/14,salt,249
09/09/14,sheep,118
17/07/14,poultry,8
20/04/13,cola,143
09/10/13,oyster,40
06/05/13,quark,3
05/03/14,tenderloin,2
15/06/14,sugar,437
30/01/12,chocolate,1712
26/12/12,sardine,5
06/02/12,ham,454
29/07/14,parmesan,8
08/08/13,romano,40
17/11/13,parmesan,6
07/05/12,poultry,13
02/07/13,egg,329
19/07/12,cheddar,36
15/08/12,catfish,14
19/04/13,carp,11
13/12/12,romano,34
10/02/13,cattle,24
21/11/13,provolone,3
25/01/13,sugar,536
25/01/13,edam,4
24/10/11,cola,403
10/03/14,prawn,7
29/04/13,tenderloin,1
02/12/13,noodles,138
19/02/13,prawn,13
13/11/12,oat,11
17/02/14,beef,397
27/02/14,tea,1324
06/06/13,feta,15
10/03/13,meals,139
18/09/14,provolone,1
27/12/12,prawn,2
09/07/13,corn,281
22/05/12,farina,8
18/03/13,barley,85
24/04/12,colby,15
17/02/12,soya,16
28/03/14,biofuel,1
14/07/13,rib,45
30/08/14,meat,254
24/10/11,sugar,400
07/11/12,brisket,5
21/05/13,liver,82
26/04/12,mozzarella,10
08/05/13,kidney,69
29/07/13,pastrami,4
24/07/14,salami,20
04/05/12,atta,48
01/03/14,swine,13
29/01/13,meat,376
24/10/13,brisket,4
30/04/14,barley,52
13/08/13,prawn,16
15/09/14,tater,14
10/05/14,soya,15
07/02/13,bacon,671
04/08/13,colby,20
08/12/12,potato,224
19/11/13,tater,27
03/02/13,whisky,121
31/05/12,chocolate,1789
15/11/11,lamb,92
24/01/12,biofuel,6
09/07/14,scotch,47
28/08/13,dairy,48
28/01/12,coffee,960
25/09/13,egg,259
28/02/13,sugar,579
28/04/14,barley,48
25/03/13,ham,417
06/08/12,maize,6
02/09/14,noodles,153
29/11/11,rib,14
09/02/13,farina,12
02/03/12,dinner,1788
19/10/11,coffee,1004
30/08/13,volaille,3
18/05/12,poultry,10
19/02/13,barley,64
17/06/12,tater,7
16/01/12,meat,265
01/10/14,bran,3
08/12/13,buttermilk,3
28/10/12,coca,299
07/04/12,gluten,31
30/09/13,kine,11
28/03/12,biofuel,3
17/09/14,beer,1016
15/02/13,ham,365
25/05/13,meals,93
15/06/14,potato,235
22/05/13,egg,433
02/10/12,dairy,52
22/09/12,coffee,1335
17/06/14,ethanol,5
22/03/13,sugarcane,1
08/07/12,sardine,6
20/12/12,salmon,110
17/02/12,roquefort,4
24/10/13,sirloin,1
06/09/14,cattle,20
07/09/12,chicken,1143
23/01/13,brisket,3
19/06/12,romano,32
09/03/14,pastrami,3
29/09/13,gatorade,110
02/01/12,bacon,393
04/08/12,soya,20
11/03/14,farina,8
12/10/11,provolone,1
13/06/13,catfish,114
12/04/13,farina,3
14/02/13,buttermilk,4
03/05/14,barley,26
17/04/14,bread,533
27/07/13,mozzarella,36
22/12/13,poultry,3
08/07/13,liver,96
15/06/12,meal,429
27/05/13,syrup,78
16/04/14,potato,218
19/11/13,oxen,2
28/11/11,kefir,2
13/11/11,goat,70
07/10/12,ricotta,6
26/09/13,bacon,507
13/03/12,coffee,1401
19/11/13,bacon,591
05/09/13,egg,327
22/07/13,oat,12
21/10/13,salmon,265
20/05/13,oxen,4
30/04/14,soybeans,1
01/10/11,beef,50
19/03/12,colby,15
30/06/12,coca,82
18/05/12,roquefort,1
06/02/14,parmesan,13
05/03/13,breakfast,1099
26/12/11,bran,4
03/09/13,beef,451
13/04/14,provolone,1
15/10/13,colby,27
04/07/13,meat,373
16/05/12,potato,237
02/01/12,cheddar,22
07/12/12,pastrami,1
17/09/12,yogurt,183
23/07/14,ham,420
01/07/12,bacon,501
07/08/14,kine,5
22/11/11,lamb,64
05/07/13,kefir,1
05/07/12,nestle,17
02/05/12,sugar,445
16/10/12,seafood,76
18/04/12,syrup,71
30/05/13,boeuf,6
24/06/12,oat,11
01/07/12,oxen,2
25/06/13,beer,1418
11/12/12,ricotta,2
01/04/14,meal,495
24/05/13,spud,9
23/09/13,rib,41
19/08/12,soja,38
05/06/13,rib,57
04/01/12,coffee,1090
01/08/14,mozzarella,46
13/01/13,soja,37
26/09/14,parmesan,10
15/05/14,buttermilk,19
26/11/11,lamb,54
03/01/13,sheep,205
16/06/14,liver,62
30/06/14,sardine,4
12/05/14,swine,26
13/02/12,coca,154
09/07/14,romano,33
03/03/14,farina,91
11/05/12,soja,36
15/10/12,pimento,3
28/05/14,ham,725
16/09/14,cola,521
15/06/13,catfish,100
11/12/12,coca,304
13/11/11,salt,179
07/04/12,cattle,9
24/04/14,food,5980
26/03/14,kine,20
24/11/11,bran,36
07/01/12,cheddar,29
20/08/14,pasta,364
12/11/12,potato,309
11/07/13,sirloin,3
17/07/13,salami,39
13/07/13,sugarcane,3
23/09/12,steak,258
27/07/14,spud,10
03/03/14,bran,28
31/05/12,kidney,70
05/07/13,ravioli,17
17/10/12,chocolate,2341
29/10/13,meat,264
28/07/12,poulet,21
19/04/14,butter,352
17/11/13,tater,36
23/11/13,steak,196
18/07/13,fish,954
18/11/11,edam,3
30/04/14,veal,6
29/03/13,swine,25
06/10/12,foods,185
12/07/12,pork,238
25/10/11,beer,473
28/08/12,scotch,38
30/01/13,chorizo,52
15/07/13,dairy,73
18/10/13,salmon,220
23/05/13,beer,1432
22/10/12,milk,599
31/03/12,sheep,91
02/01/12,ricotta,1
23/05/14,syrup,52
01/10/14,meals,40
19/01/12,chorizo,36
16/01/13,seafood,83
12/08/14,soya,15
19/01/12,pig,200
13/09/14,poultry,5
12/10/13,ethanol,2
01/07/12,butter,216
08/09/13,meals,134
31/01/13,cheshire,127
19/04/13,sugar,366
15/12/12,chese,3
29/02/12,poulet,17
11/10/12,food,4767
06/11/13,cookie,495
06/07/12,brisket,7
16/03/14,gatorade,83
25/11/13,cream,1074
23/07/12,chicken,1425
16/03/14,mozzarella,43
03/06/12,volaille,1
20/05/12,bacon,680
11/02/12,kefir,1
14/04/12,seafood,111
17/01/13,tater,16
26/02/13,lunch,2352
14/03/13,salmon,108
05/07/13,tater,16
26/09/13,chese,3
13/02/14,pimento,1
07/06/14,noodles,100
01/09/12,sugar,426
08/10/13,bread,507
12/06/14,bran,34
12/05/14,tater,20
13/05/13,pasta,394
18/03/13,salt,281
07/04/12,brisket,25
26/05/13,pig,303
10/10/13,lunch,1965
16/03/13,rib,14
26/06/12,rice,446
19/11/11,foods,147
15/06/13,breakfast,1584
14/08/14,oxen,1
08/11/12,ham,408
03/10/13,salmon,179
28/07/14,sardine,11
27/09/12,salami,59
28/07/14,poultry,12
27/12/11,chocolate,1546
21/10/12,butter,330
12/03/14,kine,19
17/11/12,spud,28
08/10/13,cow,240
17/10/12,chese,4
24/09/13,ham,440
15/10/11,chicken,433
26/11/11,carp,4
10/04/14,chocolate,2260
12/01/12,prawn,9
30/11/12,steak,224
20/08/12,quark,1
05/05/14,ravioli,19
05/03/14,seafood,121
25/06/12,ravioli,11
31/03/12,maize,2
18/06/12,beef,411
16/11/11,ethanol,5
09/09/12,boeuf,3
15/11/12,seafood,44
12/11/12,steak,209
06/04/13,tater,9
27/10/12,edam,7
24/11/13,kine,8
14/10/12,cheshire,20
31/03/13,colby,21
06/10/13,food,6628
17/02/12,edam,8
07/07/12,poultry,8
02/03/13,fish,889
22/02/13,swine,19
06/09/12,beef,444
06/02/12,fish,570
19/05/14,brisket,7
08/07/12,syrup,81
04/04/14,food,5793
15/10/12,oxen,4
09/04/12,goat,112
01/05/13,prawn,10
23/02/14,ethanol,4
25/08/13,coca,288
31/10/13,chocolate,2384
10/04/14,liver,57
19/11/11,oxen,2
06/11/12,corn,218
08/03/13,prawn,14
26/05/12,salt,190
23/02/13,farina,14
29/08/13,pasta,400
03/06/14,lunch,1618
09/05/12,foods,212
04/03/13,volaille,1
09/05/13,colby,4
19/10/13,poulet,69
26/08/13,scotch,32
21/04/13,oat,10
17/08/14,sheep,121
10/03/14,dairy,58
09/08/13,bread,584
27/12/13,sardine,6
13/01/13,beef,457
23/01/12,mozzarella,15
30/07/12,farina,7
11/05/14,goat,343
22/10/12,tater,15
31/07/14,dairy,65
10/07/12,coca,215
14/07/13,tenderloin,1
26/03/14,cookie,484
20/06/14,soya,10
03/06/13,noodles,189
02/11/13,spud,9
31/08/14,oxen,3
14/12/12,ricotta,4
02/11/12,soya,15
27/07/14,tea,1039
22/05/14,roquefort,3
03/01/13,cream,1241
28/10/13,wheat,45
05/02/13,edam,4
12/11/13,yogurt,178
16/10/13,feta,14
23/03/12,cheshire,15
27/12/13,prawn,16
16/02/13,soya,10
04/02/13,oat,10
30/07/12,liver,90
11/03/14,quark,2
19/05/13,fish,1422
11/10/11,salt,123
06/01/13,seafood,109
29/09/11,rice,273
15/06/13,spud,6
01/05/13,farina,18
16/02/13,cola,532
03/02/12,rib,48
24/08/14,ham,420
26/03/14,swine,17
18/02/14,pimento,1
27/05/12,butter,299
09/04/12,coca,172
26/12/13,meals,109
23/11/11,liver,57
03/03/13,quark,2
12/09/13,mozzarella,19
09/08/12,salmon,101
21/05/14,rib,37
08/05/13,rib,52
24/04/12,lunch,2263
22/04/13,pastrami,2
24/04/14,tater,23
15/05/14,spud,7
06/03/13,poulet,45
05/08/14,breakfast,1159
15/09/13,oyster,39
05/11/12,boeuf,2
15/10/13,tater,20
23/04/14,salt,255
01/04/12,pimento,1
08/02/13,cream,1268
10/04/14,cream,1460
28/02/12,cookie,340
28/06/13,herring,4
18/01/12,atta,38
17/12/13,yogurt,122
24/01/12,chese,2
19/05/12,sheep,120
01/06/14,mozzarella,65
29/06/14,steak,214
29/03/12,tea,1056
07/08/14,volaille,1
26/08/14,herring,10
08/05/12,rice,345
25/09/13,boeuf,5
21/04/13,poultry,5
22/12/13,whisky,111
01/07/14,carp,12
14/02/14,coffee,1523
20/11/13,corn,195
18/07/14,tea,1161
19/02/14,oat,12
18/03/14,meal,477
28/11/13,soya,21
25/03/13,salmon,90
19/10/13,coffee,1451
07/04/12,food,4237
29/08/14,chese,4
08/09/14,volaille,1
01/10/12,provolone,2
11/06/12,scotch,19
07/01/13,beer,1056
28/10/13,farina,53
29/12/11,spud,5
14/08/14,cheddar,34
16/08/13,scotch,39
23/02/14,oxen,3
03/05/12,gluten,34
12/08/14,breakfast,996
12/04/12,rib,56
10/08/13,flour,20
08/09/14,meat,254
30/07/12,sheep,123
28/05/13,rice,410
03/01/13,chocolate,2634
27/10/13,meals,94
13/07/12,cow,468
30/11/12,chese,1
26/11/13,food,6778
17/05/13,flour,20
29/05/13,carp,24
27/12/13,atta,42
07/02/14,butter,307
02/06/12,cream,1216
20/08/13,chorizo,39
03/05/12,cattle,23
05/02/13,kefir,1
11/10/12,beer,1052
06/11/13,soya,16
27/12/12,dairy,21
13/12/12,cattle,10
11/09/12,biofuel,1
21/04/12,edam,4
07/08/13,swine,13
16/10/13,liver,59
14/11/11,kefir,1
17/08/14,salt,207
24/04/12,cattle,29
09/11/13,meal,424
16/09/14,roquefort,2
24/12/12,spud,8
16/08/13,bacon,573
13/04/14,scotch,32
25/01/12,goat,73
04/03/14,meal,413
28/12/13,pimento,3
25/10/12,salami,48
20/06/14,wheat,65
16/10/11,butter,172
26/05/12,foods,146
03/06/14,maize,5
17/05/14,cola,453
29/10/12,seafood,89
10/01/12,tater,3
26/02/14,pimento,1
04/08/14,foods,362
02/02/12,mozzarella,17
30/07/12,catfish,19
10/04/12,scotch,27
28/10/11,romano,15
15/03/14,poultry,7
23/01/13,eggnog,1
02/02/12,soja,30
15/11/11,poulet,6
06/08/13,meal,525
20/04/13,brisket,1
02/05/12,chicken,1085
19/10/12,dinner,2338
25/06/12,barley,53
30/05/12,ethanol,3
15/03/14,ricotta,6
29/10/13,scotch,29
20/11/11,bran,19
18/12/12,biofuel,2
02/05/14,parmesan,10
13/11/13,goat,169
15/02/13,atta,49
02/03/14,liver,56
13/10/13,dairy,49
03/08/14,catfish,136
26/04/12,soybeans,1
31/07/14,steak,283
24/11/11,buttermilk,5
24/05/13,prawn,17
13/05/13,salami,27
26/08/13,flour,29
14/02/14,cheddar,37
26/12/12,flour,18
15/08/14,cheshire,25
25/02/13,kefir,1
30/11/13,soya,12
11/01/13,colby,20
15/10/12,soya,7
02/08/14,cheddar,37
27/06/13,meat,319
15/01/13,tater,11
08/09/12,chorizo,42
03/07/13,feta,22
03/09/13,pastrami,9
22/08/13,foods,274
16/08/13,food,6766
04/06/14,sugarcane,2
07/05/13,soja,38
19/05/13,sardine,3
15/03/14,maize,16
09/03/13,gatorade,94
15/08/12,spud,9
13/11/11,oyster,22
22/02/12,spud,11
16/09/14,bran,28
20/08/14,sheep,124
10/11/13,atta,79
21/07/14,chese,2
09/11/12,chorizo,32
13/12/13,meals,85
10/05/12,kefir,1
23/04/12,herring,6
22/12/13,soybeans,2
14/10/13,kidney,68
10/10/13,rib,54
08/03/14,coca,236
22/07/14,cheshire,39
13/08/13,poultry,6
28/11/13,soybeans,1
17/12/13,coffee,1745
13/06/13,salt,241
14/08/13,seafood,92
01/07/14,prawn,10
12/04/14,chocolate,2023
04/09/13,noodles,191
06/01/12,rice,353
20/05/12,cow,208
18/04/14,sugar,451
01/05/13,poultry,5
15/07/13,feta,21
10/07/12,romano,32
08/05/14,quark,5
03/09/14,kefir,1
22/11/11,buttermilk,3
22/01/12,noodles,199
18/10/11,beef,2
30/09/12,parmesan,5
01/02/12,kefir,2
28/05/14,liver,60
28/07/13,salami,20
24/01/13,goat,125
04/05/13,beef,370
15/01/13,rice,387
17/02/13,pastrami,4
12/11/11,whisky,107
23/12/12,sugar,566
24/06/12,sheep,138
05/10/13,scotch,45
30/04/12,oat,4
11/06/12,lamb,59
04/01/13,wheat,83
19/12/12,nestle,23
05/06/14,brisket,4
05/06/13,tenderloin,1
03/09/12,foods,177
07/06/13,biofuel,2
24/04/12,foods,253
15/10/12,pig,272
01/03/13,bread,558
15/11/12,pork,162
25/06/12,ricotta,3
17/05/14,lamb,77
01/08/13,atta,65
27/11/13,food,7352
28/07/14,sugar,492
01/12/12,buttermilk,5
28/10/11,salami,17
03/06/12,meat,301
03/02/13,meal,502
06/02/13,cheddar,42
08/03/12,bran,41
06/03/13,oat,17
04/03/14,beer,1047
20/10/11,cookie,214
02/12/13,wheat,44
09/09/13,spud,13
24/03/12,meat,253
07/09/12,meals,98
21/09/13,pastrami,4
20/08/12,steak,213
05/03/14,pork,178
26/12/13,edam,4
27/09/12,syrup,73
20/03/13,seafood,105
31/03/14,dinner,1606
22/05/12,gatorade,85
28/10/12,noodles,209
13/02/12,beer,554
19/10/13,kine,12
24/08/12,brisket,10
10/09/13,syrup,78
10/08/14,pasta,268
08/11/12,pimento,4
12/08/14,gatorade,61
28/09/12,yogurt,156
19/09/12,tenderloin,1
13/12/12,fish,799
28/05/14,buttermilk,9
20/02/12,bread,562
29/06/12,poulet,23
11/02/12,mozzarella,15
05/01/12,ethanol,10
09/02/14,ricotta,4
27/08/13,liver,63
05/02/13,meals,167
08/02/12,cream,882
24/05/13,chese,1
13/03/14,whisky,99
05/06/14,tenderloin,1
17/11/11,cow,129
05/04/14,mozzarella,67
31/07/12,cookie,394
14/05/14,roquefort,2
22/11/11,poultry,7
23/06/13,gluten,37
12/12/13,oyster,24
17/01/13,corn,188
02/03/13,chorizo,31
17/08/13,milk,597
15/04/12,bread,509
21/06/12,nestle,19
10/03/12,kefir,3
25/10/12,chocolate,1941
08/04/12,egg,3059
12/10/11,kine,5
14/02/13,chorizo,37
27/11/12,lunch,2275
26/12/12,oat,7
12/09/13,salt,165
14/11/11,dinner,1471
06/09/14,corn,224
09/05/14,spud,7
10/04/14,maize,5
25/05/12,pasta,325
20/09/14,soya,12
17/11/11,bread,424
26/08/13,pastrami,4
20/07/14,beer,1155
07/07/14,bacon,594
13/05/13,lunch,2030
22/06/13,sugarcane,2
08/03/12,herring,8
11/04/12,kine,8
31/12/13,fish,662
05/08/13,coca,310
05/12/13,beef,366
02/01/13,romano,17
03/09/12,atta,71
07/03/14,edam,2
16/12/12,farina,13
16/02/12,food,3863
01/10/14,potato,67
14/09/12,quark,3
12/12/12,oat,7
30/09/13,liver,68
18/06/14,pasta,351
05/03/12,feta,13
15/04/14,boeuf,1
22/02/12,cheddar,34
30/11/12,meal,481
19/01/13,egg,94
17/05/14,romano,67
18/07/14,edam,4
22/12/13,breakfast,1660
03/03/12,prawn,6
18/01/12,fish,729
05/01/13,kine,12
18/08/12,ethanol,3
20/03/14,food,5970
17/10/11,pasta,63
23/04/12,feta,10
25/08/12,seafood,39
27/06/12,goat,107
19/04/13,scotch,27
15/07/13,ricotta,7
29/08/13,herring,12
28/11/11,potato,156
16/10/11,oat,3
29/10/12,coffee,1543
09/07/12,sirloin,2
21/10/12,veal,6
23/03/13,kine,7
04/07/12,yogurt,141
18/06/13,dairy,95
15/08/14,syrup,45
09/03/13,beer,1607
19/05/13,beef,377
09/11/13,dairy,39
28/12/13,brisket,7
29/09/14,sugar,499
30/09/13,foods,264
17/12/12,eggnog,57
10/10/13,soybeans,2
04/09/14,feta,17
01/01/13,breakfast,985
22/03/14,wheat,53
21/02/12,salt,223
13/05/14,kidney,50
01/06/13,brisket,10
22/12/12,meat,282
10/02/14,sardine,8
03/02/12,sugar,530
14/01/12,sugar,409
02/01/13,catfish,115
17/08/13,rice,376
11/03/14,soya,16
04/05/14,kine,13
10/08/13,meat,310
28/03/13,eggnog,6
12/04/12,potato,212
07/05/13,pastrami,4
10/03/13,starch,5
30/03/14,corn,153
14/03/12,cola,538
20/11/11,egg,303
21/02/12,cattle,33
30/10/13,provolone,1
19/08/12,meal,494
27/06/13,pig,286
09/10/13,eggnog,4
07/02/14,breakfast,1213
07/02/12,soya,7
24/09/13,sirloin,3
28/03/12,salmon,51
01/10/14,soya,2
23/09/13,pork,172
11/07/14,fish,393
29/10/13,atta,69
20/05/12,coca,189
21/06/12,syrup,65
12/02/12,maize,2
22/12/12,dairy,29
05/03/13,chorizo,39
05/05/14,colby,18
31/01/13,noodles,208
27/02/13,oxen,1
03/08/12,gatorade,143
15/02/12,salami,17
25/01/13,syrup,95
27/03/13,foods,297
25/12/12,egg,713
25/01/13,barley,76
13/07/12,coca,205
25/03/12,milk,446
06/08/12,yogurt,177
06/02/12,meal,314
09/05/14,egg,270
14/03/14,rice,374
12/04/14,soya,11
13/07/12,soybeans,2
23/09/13,cow,247
11/09/12,kefir,2
04/06/14,rice,444
07/07/12,lamb,86
13/04/14,sirloin,2
09/10/12,potato,194
08/02/14,sardine,6
23/03/12,rib,45
27/10/13,lamb,63
15/04/14,ethanol,4
13/08/14,beer,1033
31/08/12,beef,380
16/05/14,liver,56
28/03/14,cream,1291
08/07/14,beer,1376
16/03/13,potato,62
17/01/12,soja,33
20/09/13,chicken,1087
08/02/14,liver,109
03/02/13,meals,110
30/07/12,noodles,294
22/09/14,romano,197
04/04/12,scotch,36
24/03/13,colby,14
22/04/13,cola,136
12/02/12,chorizo,29
10/10/11,chorizo,51
07/10/12,tenderloin,2
09/10/12,pimento,2
27/11/12,salami,51
12/02/13,gluten,45
26/07/13,mozzarella,52
05/08/14,pastrami,4
10/03/14,ricotta,7
18/07/13,ethanol,5
26/11/13,chorizo,45
16/07/14,liver,21
12/12/13,swine,14
28/10/13,meals,123
11/06/14,ham,493
05/07/12,cheddar,33
13/04/14,colby,53
29/09/14,butter,302
07/07/14,oat,9
07/02/14,brisket,7
30/08/12,brisket,6
07/06/13,boeuf,2
23/11/12,maize,8
04/12/12,catfish,2542
01/12/12,kine,6
04/09/14,poulet,29
05/09/13,rib,52
18/04/14,tenderloin,2
29/09/14,prawn,11
07/03/13,butter,388
10/07/12,salami,38
19/11/13,seafood,47
16/02/14,noodles,134
09/09/12,buttermilk,3
28/10/13,cola,598
07/11/13,wheat,59
18/03/14,sardine,3
15/06/14,farina,5
26/12/13,biofuel,2
16/09/13,salmon,92
19/11/13,maize,4
15/05/13,steak,246
25/06/14,ravioli,17
09/01/13,rib,62
28/02/13,milk,611
23/08/14,nestle,206
29/05/12,salt,249
27/01/12,starch,19
14/01/13,lamb,65
12/08/14,sugar,410
28/05/13,boeuf,2
11/06/12,ethanol,4
07/06/13,seafood,111
24/10/13,ricotta,2
21/05/13,barley,72
28/03/12,dairy,59
05/03/13,lunch,2035
22/04/14,flour,63
01/05/14,carp,23
04/01/13,potato,241
28/02/14,salmon,81
21/05/14,dairy,61
07/11/12,parmesan,7
11/04/13,ethanol,9
24/08/12,fish,833
16/11/13,sugarcane,4
17/02/13,food,6514
05/07/12,kine,6
25/07/12,cookie,398
19/10/11,edam,3
17/08/13,salt,235
07/02/14,veal,2
24/09/12,cheddar,45
01/11/13,boeuf,6
04/08/13,saussage,1
10/07/14,tenderloin,5
28/01/12,dinner,1639
18/10/12,ricotta,4
17/03/13,sheep,124
14/04/14,buttermilk,13
11/02/12,nestle,12
08/07/14,ravioli,17
29/01/12,meat,241
14/11/12,cream,1138
08/11/13,atta,60
09/12/12,brisket,11
09/10/13,cattle,33
03/03/14,sirloin,2
05/03/13,chocolate,2266
25/12/12,pig,349
10/09/14,sugarcane,4
23/10/11,goat,61
14/07/13,romano,32
04/07/13,sirloin,3
29/05/14,pasta,295
07/12/13,poulet,56
11/11/11,romano,22
02/01/13,butter,271
24/02/14,gatorade,58
11/10/11,salmon,78
06/07/13,lunch,1128
08/08/13,spud,10
23/04/14,maize,9
03/08/13,pasta,310
03/01/13,boeuf,3
21/12/12,salmon,95
22/05/14,gatorade,56
10/04/12,biofuel,2
29/07/12,sardine,5
30/09/14,pasta,319
29/03/14,gatorade,80
13/08/13,noodles,245
22/11/11,cola,455
06/05/12,biofuel,1
02/08/14,ham,323
11/10/12,prawn,12
08/11/12,noodles,361
25/12/13,sardine,4
27/04/14,beef,314
03/12/12,seafood,87
20/10/12,ricotta,2
21/02/12,swine,14
18/11/12,kine,10
20/06/13,gatorade,82
29/02/12,yogurt,142
07/02/13,pork,155
11/07/13,meals,196
14/12/12,soja,43
07/10/13,breakfast,1114
17/02/13,lamb,96
22/09/13,milk,707
14/01/12,ravioli,11
